x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,mag_x0,mag_y0,mag_z0,mag_mx0,mag_my0,mag_mz0
2.7415047e-05,2.6550903999999997e-06,-2.6479434e-05,1.8264997e-05,2.180419800000001e-06,-4.7253956000000005e-05,2.0799943e-05,-1.4467771999999995e-06,-3.803503e-05,2.5854683000000005e-05,6.1033326e-06,-4.1353145e-05,1.995368e-05,-1.4355855e-05,-3.5680605e-05,2.4705182e-05,1.6343375e-05,-5.1664184e-05,1.3989083e-05,1.7349371e-05,-2.8293458000000005e-05,1.7965201e-05,8.4464114e-06,-3.521357e-05,1.1989923e-05,3.8129885e-06,-2.7011482e-05,1.7635445e-05,-1.1056530999999998e-05,-3.1354194e-05,2.3091064e-05,1.1995903e-05,-4.203307600000001e-05,3.1446704e-05,8.204773000000001e-06,-3.3918515e-05,1.0746714e-05,9.1195683e-06,-3.7072875e-05,1.9973689e-05,2.1104072e-05,-2.6091057e-05,1.2750785000000004e-05,1.1516583e-05,-2.2981316000000004e-05,2.6055473e-05,1.1254165e-05,-3.0832409999999994e-05,2.4142267e-05,-6.958068499999999e-06,-3.8732783e-05,1.9270325e-05,-1.6348882000000002e-06,-2.2003976e-05,2.0782550000000003e-05,1.6283771999999998e-05,-3.2186148999999994e-05,1.9389848000000003e-05,5.6898804e-06,-3.7704702e-05,3.0949573000000006e-05,1.1849536000000002e-05,-2.0242503e-05,3.1998889e-05,-2.05896e-06,-2.5075555e-05,2.7076357e-05,8.158263800000001e-06,-2.6441886e-05,2.6129456000000004e-05,-2.7568358000000007e-06,-3.5126941e-05,8.9903556e-06,-1.6007695e-06,-2.5636363000000003e-05,8.274773699999998e-06,1.5667052e-05,-5.3957468e-05,-2.5011694e-06,1.7699501999999998e-06,-5.400541099999999e-05,2.8686785e-05,4.5182694e-05,-5.617903999999999e-05,2.2695269e-05,2.1503948e-05,-4.589988e-05,1.9906602e-05,2.0275513e-05,-4.7185031e-05,5.1161215e-05,5.608871499999999e-05,-5.027682e-05,2.6921225e-05,3.3014907e-05,-6.0748756e-05,6.482899700000001e-06,2.6111517e-05,-4.422712700000001e-05,3.7978366e-05,1.9000726e-05,-4.2974566e-05,1.6563577e-05,3.211151500000001e-05,-3.865054e-05,-1.6094856e-05,1.42560637e-06,-3.855817100000001e-05,1.8851946e-05,3.4576734e-05,-3.6462589e-05,1.9717914e-05,1.881146e-05,-2.4262496e-05,2.8543554999999992e-05,3.3208566e-05,-3.9800353e-05,1.672435e-05,3.2617359e-05,-4.2255915999999993e-05,2.0511109e-05,3.1434088e-05,-3.7504825e-05,0.094373968665472,0.1299593191809679,0.1537125372665964,0.0181555377996333,-0.3987481705269451,0.9168793393805434
2.7410347999999995e-05,1.9844358000000003e-06,-2.6630003e-05,1.8511788e-05,1.5278933000000005e-06,-4.7490419e-05,2.1368766000000005e-05,-1.8726806e-06,-3.8157473e-05,2.6524984000000004e-05,6.169494400000001e-06,-4.1292851e-05,2.0471015e-05,-1.3873052999999996e-05,-3.5425843e-05,2.4586688e-05,1.5322819e-05,-5.227203199999999e-05,1.4373361999999998e-05,1.6248236e-05,-2.9066589e-05,1.9047925e-05,7.6936643e-06,-3.5750917e-05,1.3336076e-05,3.8620603e-06,-2.6876955e-05,1.8584895e-05,-1.0208677e-05,-3.0653198e-05,2.2673224e-05,1.0743338000000003e-05,-4.335717700000001e-05,3.1920055e-05,6.759460200000001e-06,-3.5690919999999995e-05,1.2519643000000002e-05,8.091553e-06,-3.843212399999999e-05,2.2439931e-05,2.1140928000000003e-05,-2.5877134e-05,1.4378613999999998e-05,1.2629208e-05,-2.1299928e-05,2.5288036e-05,1.0263486999999995e-05,-3.3071356e-05,2.4590106e-05,-8.181641e-06,-4.1854858e-05,2.178876e-05,-2.5403444e-06,-2.4488774e-05,2.4407478000000003e-05,1.6286436000000002e-05,-3.1923948000000006e-05,2.1726369e-05,6.4390254e-06,-3.4800965e-05,3.0025880000000005e-05,1.1629382000000003e-05,-2.2910523e-05,3.2434276e-05,-2.2443243000000003e-06,-2.8884644e-05,2.9952878e-05,8.046020399999998e-06,-2.9522643000000005e-05,3.0378359e-05,-2.8961181e-06,-3.4938289e-05,1.1741531e-05,-1.7568968000000003e-06,-2.2223147e-05,8.243642400000001e-06,1.4593831e-05,-5.450453599999999e-05,-2.1141478000000004e-06,1.1357787799999997e-06,-5.4114586000000014e-05,2.9518705000000003e-05,4.5336885e-05,-5.669511799999999e-05,2.3792022e-05,2.1810289e-05,-4.5916544e-05,1.9728877000000004e-05,1.8858232e-05,-4.832841299999999e-05,5.2046919e-05,5.480883e-05,-5.117524e-05,2.8435245999999998e-05,3.2765563e-05,-6.110319e-05,8.117071100000001e-06,2.6856036e-05,-4.3137825e-05,3.7603483e-05,1.7701987999999998e-05,-4.5075273000000005e-05,1.769673e-05,3.0756509e-05,-4.1421224e-05,-1.3270393000000002e-05,1.0429695e-06,-3.9710607e-05,2.1748758e-05,3.512131300000001e-05,-3.4839815000000006e-05,1.9326074000000003e-05,1.8198915e-05,-2.7502923e-05,2.9942707e-05,3.2565913e-05,-4.3592074e-05,2.0382781e-05,3.2508041e-05,-4.4235749e-05,2.4101428999999995e-05,3.1709293e-05,-3.5447964999999994e-05,0.1241969758288728,0.1293144388152514,0.1537937063599846,0.0201093221886782,-0.3991534918581593,0.9166626332391028
2.7295098e-05,1.4453122e-06,-2.6759336e-05,1.8577026e-05,8.648071399999999e-07,-4.770209199999999e-05,2.1686776000000005e-05,-2.4658197000000005e-06,-3.8398251e-05,2.7169128e-05,5.840331699999999e-06,-4.144501300000001e-05,2.119537e-05,-1.3692392e-05,-3.5338322e-05,2.4275159999999995e-05,1.4544935e-05,-5.2694828e-05,1.4319953e-05,1.5241594000000004e-05,-2.9742552e-05,1.9572960000000004e-05,6.6405027e-06,-3.650878600000001e-05,1.4517407e-05,3.2435914000000003e-06,-2.7388186e-05,1.9970578e-05,-9.9624058e-06,-3.0483341e-05,2.2060481e-05,9.8793951e-06,-4.420765e-05,3.1606013e-05,5.5114749000000005e-06,-3.718676300000001e-05,1.3208554e-05,6.732726700000001e-06,-4.0295101000000016e-05,2.4470522e-05,2.0238716000000004e-05,-2.7129575e-05,1.6863451999999997e-05,1.2892863e-05,-2.0844053e-05,2.4304932e-05,9.5731809e-06,-3.4472963000000006e-05,2.3972525999999992e-05,-9.1895141e-06,-4.4299373e-05,2.2553292e-05,-3.6038207e-06,-2.7704535e-05,2.731041e-05,1.5604808999999998e-05,-3.4108279e-05,2.5411112e-05,6.5590212e-06,-3.4089843e-05,2.8883598e-05,1.1467891e-05,-2.4575203e-05,3.1649145000000005e-05,-2.3858644e-06,-3.1831116e-05,3.076135e-05,7.9592277e-06,-3.3423775e-05,3.3684447e-05,-2.9436643999999995e-06,-3.772661600000001e-05,1.6026956000000004e-05,-1.8877567e-06,-2.1460697e-05,8.1008473e-06,1.3785437e-05,-5.4671589e-05,-1.9611223e-06,5.09792581e-07,-5.423618699999999e-05,3.0495177e-05,4.4556418e-05,-5.6555393e-05,2.45646e-05,2.187445600000001e-05,-4.5368017e-05,1.9524122e-05,1.8133877e-05,-4.877097499999999e-05,5.1965947000000005e-05,5.3419615e-05,-5.213183100000001e-05,2.9756359999999992e-05,3.2106987e-05,-6.246828e-05,1.02370659e-05,2.641172e-05,-4.3464926e-05,3.6664867e-05,1.656241e-05,-4.6303858e-05,1.7635634999999997e-05,2.9290122e-05,-4.350481799999999e-05,-1.1705200000000004e-05,-1.97603085e-07,-4.182797299999999e-05,2.4340833e-05,3.5049987e-05,-3.5403096e-05,1.7980706000000002e-05,1.757936e-05,-2.9255628e-05,2.9762791000000005e-05,3.1847704e-05,-4.726556599999999e-05,2.2145285e-05,3.2122187e-05,-4.7191023e-05,2.7983196e-05,3.1847269e-05,-3.6617945e-05,0.1542153972766294,0.1285958063000489,0.1535885142871836,0.0229349986749766,-0.4027598981391905,0.9150175626429128
2.6072134000000004e-05,2.51593e-06,-2.6902099e-05,1.6806164e-05,1.04083265e-06,-4.7938053000000006e-05,1.9696535e-05,-3.5103761999999995e-06,-3.8994078000000007e-05,2.5403184000000004e-05,3.4899288e-06,-4.2344120999999984e-05,2.0210567e-05,-1.6883856000000002e-05,-3.6473329e-05,2.2285080999999992e-05,1.6892281000000002e-05,-5.2096618e-05,1.1151357000000002e-05,1.6273614e-05,-2.977844e-05,1.5830371e-05,5.718628e-06,-3.7745605e-05,1.131389e-05,1.420899086e-07,-2.986835300000001e-05,1.8295651e-05,-1.4607976999999998e-05,-3.3688667e-05,1.9184506e-05,1.4022085999999996e-05,-4.1799746e-05,2.6441758000000007e-05,8.0294803e-06,-3.6248843e-05,6.864379800000001e-06,6.527587500000001e-06,-4.2200014000000014e-05,1.8911498e-05,1.7077827999999998e-05,-3.2255313e-05,1.4071041e-05,7.524841299999998e-06,-2.8009516e-05,2.0599192e-05,1.5085442999999995e-05,-2.8226438000000005e-05,1.6402584e-05,-5.0680542e-06,-4.0880491000000005e-05,1.3061388000000004e-05,-2.3004766e-06,-2.9521791e-05,1.8985771e-05,1.3944652e-05,-4.190581899999999e-05,2.1262884e-05,3.0849609e-06,-4.5830391e-05,2.4723629000000004e-05,1.6178957e-05,-1.3848940000000002e-05,2.207366000000001e-05,1.6146237999999997e-06,-2.4856939999999992e-05,1.8790526e-05,1.0652908e-05,-3.3859618e-05,2.3250491999999995e-05,-1.5205079e-06,-4.612341400000001e-05,1.0727307999999998e-05,-1.1959223e-06,-3.4993771000000004e-05,6.570300999999999e-06,1.5400908999999998e-05,-5.489929699999999e-05,-4.6876643000000005e-06,3.4200577999999994e-08,-5.478500300000001e-05,2.7794946e-05,4.266164899999999e-05,-5.7615903e-05,2.2407338e-05,1.8464046e-05,-4.7269363e-05,1.6486404e-05,2.0789391000000003e-05,-4.7924875e-05,4.766106100000001e-05,5.4043556e-05,-5.2883807e-05,2.5181672e-05,2.9585646000000003e-05,-6.5270092e-05,6.8452201e-06,2.2092511e-05,-4.779538399999999e-05,3.2065482000000004e-05,2.0477636e-05,-4.3245837000000007e-05,1.0670422e-05,3.1210174000000004e-05,-4.332563699999999e-05,-1.9449287e-05,-1.8050281e-06,-4.5801666000000006e-05,1.875563e-05,3.1024847000000003e-05,-4.352601799999999e-05,1.1898414e-05,2.24658e-05,-2.2020024e-05,2.0354431e-05,3.4686058000000005e-05,-4.4762349e-05,1.1723624999999996e-05,3.2554519e-05,-5.2632859e-05,2.0407629e-05,3.0476325e-05,-4.8041369000000006e-05,0.0050781619897058,0.1621429705625833,0.1539866905518661,0.0165145099575508,-0.4045439437761481,0.9143688859199972
2.6416862000000004e-05,2.4605107e-06,-2.6843325000000003e-05,1.7130321000000002e-05,1.2465212e-06,-4.7873594e-05,1.9911328000000004e-05,-3.1040648e-06,-3.8872986e-05,2.5480542e-05,3.9715577e-06,-4.224402100000001e-05,2.0175835e-05,-1.6471445e-05,-3.640741e-05,2.3014961e-05,1.6757324e-05,-5.2107231000000006e-05,1.1814633e-05,1.6632332999999997e-05,-2.9540467e-05,1.6205306000000002e-05,6.4115598e-06,-3.737604e-05,1.1370482e-05,9.3316679e-07,-2.9541193000000005e-05,1.8155949e-05,-1.3936204e-05,-3.3467344e-05,2.0531669000000004e-05,1.368928e-05,-4.1964841000000014e-05,2.7722303e-05,8.615356799999998e-06,-3.5665349e-05,7.4712523e-06,7.6291504e-06,-4.1230411e-05,1.8840392e-05,1.8233457e-05,-3.137066499999999e-05,1.3718565000000002e-05,8.4772949e-06,-2.7428649e-05,2.300922e-05,1.4605891999999998e-05,-2.8769223999999995e-05,1.862499e-05,-4.3740235e-06,-3.9637637e-05,1.3956543e-05,-9.3823264e-07,-2.7379942e-05,1.8724008e-05,1.5238713000000004e-05,-4.004968299999999e-05,2.056757e-05,4.097656299999999e-06,-4.4669986000000006e-05,2.8177908e-05,1.5672352e-05,-1.5014717e-05,2.533630700000001e-05,2.0160524e-06,-2.2892634e-05,1.9966684000000003e-05,1.1586251000000002e-05,-3.0401303e-05,2.2743771999999997e-05,-5.8227538e-07,-4.323748300000001e-05,9.663452e-06,-4.9291981e-07,-3.3216372e-05,6.977638499999999e-06,1.5225371999999998e-05,-5.4725818e-05,-4.1943874e-06,4.03390814e-07,-5.481189399999999e-05,2.8074097e-05,4.315916500000001e-05,-5.7441394e-05,2.2663255e-05,1.9030398e-05,-4.737357799999999e-05,1.7606401999999997e-05,2.0917861e-05,-4.7903532e-05,4.8322567e-05,5.4648353e-05,-5.268957000000001e-05,2.5356622e-05,3.0853841000000005e-05,-6.4178745e-05,7.2075412e-06,2.2889212999999996e-05,-4.7534784e-05,3.4045163e-05,2.0831330999999996e-05,-4.2920348e-05,1.2052328e-05,3.2189269e-05,-4.1995756e-05,-1.909602600000001e-05,-3.327974359999999e-07,-4.4538725e-05,1.854253e-05,3.2284124000000004e-05,-4.2856621e-05,1.5213825000000002e-05,2.2654927000000003e-05,-2.2334992e-05,2.2139578e-05,3.5847705999999995e-05,-4.2295528000000005e-05,1.205437e-05,3.3916983e-05,-5.0079653e-05,1.9689128e-05,3.1671151e-05,-4.554004700000001e-05,0.0350420754753985,0.1610620592142258,0.1540064185367342,0.0184045270216198,-0.4057241636222583,0.9138098534611198
2.6727174e-05,2.2478631e-06,-2.687824e-05,1.7516672999999997e-05,1.2382809e-06,-4.785234499999999e-05,2.0254649e-05,-2.8505248e-06,-3.8778199e-05,2.5710747e-05,4.4100346e-06,-4.216931500000001e-05,2.0251724e-05,-1.5977476000000002e-05,-3.6338925e-05,2.3566173e-05,1.6251275000000003e-05,-5.230169699999999e-05,1.2586301e-05,1.6576777e-05,-2.9537174e-05,1.6884812e-05,6.8505246e-06,-3.7139775000000005e-05,1.1726998e-05,1.7098389999999995e-06,-2.9190075e-05,1.8193377e-05,-1.3121953e-05,-3.3174019e-05,2.1495679e-05,1.2793023e-05,-4.265356199999999e-05,2.91856e-05,8.433532399999999e-06,-3.5791020000000005e-05,8.7369379e-06,8.3168946e-06,-4.055584e-05,1.9385025e-05,1.940143e-05,-3.0376416000000003e-05,1.3625061e-05,9.6361081e-06,-2.659766e-05,2.4484678e-05,1.3393986e-05,-3.0534125000000005e-05,2.1144671000000005e-05,-4.699523899999999e-06,-4.0030083e-05,1.6088025e-05,-1.0736086860000001e-07,-2.5933711e-05,1.9446959e-05,1.6683842e-05,-3.7934622e-05,2.0216367000000005e-05,5.425414600000001e-06,-4.2905705000000005e-05,3.0105093e-05,1.4715204999999998e-05,-1.8044740000000003e-05,2.9043991e-05,1.7088015000000002e-06,-2.3708493e-05,2.298498e-05,1.212512e-05,-2.8100899000000005e-05,2.3627193e-05,4.2382812e-07,-3.977289699999999e-05,9.0368041e-06,4.3200679e-07,-3.0505434e-05,7.4194681e-06,1.5231658999999998e-05,-5.476366300000001e-05,-3.5812622e-06,4.600994799999999e-07,-5.525767599999999e-05,2.8531423e-05,4.3727856000000005e-05,-5.7477492e-05,2.291494e-05,1.9708123e-05,-4.653186200000001e-05,1.8128911e-05,2.0526303e-05,-4.822668899999999e-05,4.9497079e-05,5.5257232e-05,-5.2967844e-05,2.5800059e-05,3.1584918999999995e-05,-6.3335573e-05,6.94943e-06,2.4072345e-05,-4.6655951e-05,3.572332400000001e-05,2.0485238e-05,-4.403054499999999e-05,1.4230926e-05,3.2466089e-05,-4.1128911e-05,-1.7858808e-05,8.012278340000001e-07,-4.378676e-05,1.874394e-05,3.3424731000000004e-05,-4.11501e-05,1.774744e-05,2.2180654000000007e-05,-2.4130367e-05,2.5075853e-05,3.6100264e-05,-4.177521e-05,1.3780911e-05,3.5003364000000006e-05,-4.7223616e-05,1.9683861e-05,3.2903243e-05,-4.317114900000001e-05,0.0649325178384362,0.1603149007287003,0.1541633606620004,0.0158551582999502,-0.3994541939198054,0.9166155456596068
2.6876662e-05,1.8458859e-06,-2.6901981e-05,1.7811226999999997e-05,1.02105714e-06,-4.7876347e-05,2.0617262000000003e-05,-2.8436279000000006e-06,-3.87774e-05,2.6022408999999995e-05,4.6655275e-06,-4.211835e-05,2.0435313000000003e-05,-1.5544621999999997e-05,-3.6272033000000005e-05,2.3796992000000004e-05,1.5525443e-05,-5.259131000000001e-05,1.3154858e-05,1.6103693000000004e-05,-2.9771973e-05,1.7638488e-05,6.8178705000000005e-06,-3.715240199999999e-05,1.2351978000000005e-05,2.1849369e-06,-2.8941593e-05,1.8478083e-05,-1.2360899000000005e-05,-3.2853570999999994e-05,2.179120000000001e-05,1.1647839999999998e-05,-4.353284199999999e-05,3.0203493e-05,7.5660396e-06,-3.6506895e-05,1.0193372999999996e-05,8.2465815e-06,-4.0586124e-05,2.0550471000000003e-05,2.0181709e-05,-2.967011e-05,1.4033519999999998e-05,1.0856676e-05,-2.5650824e-05,2.4757331e-05,1.2015450999999998e-05,-3.2505428999999995e-05,2.2814689000000004e-05,-5.875366900000001e-06,-4.173706500000001e-05,1.8656616e-05,-2.2357176100000002e-07,-2.6085624e-05,2.1382681e-05,1.7700452999999996e-05,-3.6345883e-05,2.0719226e-05,6.8462522e-06,-4.0756356e-05,3.027953500000001e-05,1.3675538000000004e-05,-2.1165469e-05,3.1323724999999995e-05,8.4112549e-07,-2.6611867000000005e-05,2.6714674999999995e-05,1.1960576e-05,-2.8418398e-05,2.6393741e-05,1.0746461500000002e-06,-3.7147161e-05,9.5770267e-06,1.3897699999999998e-06,-2.7096495e-05,7.6929255e-06,1.4548083999999998e-05,-5.454691800000001e-05,-3.055393100000001e-06,5.07307784e-07,-5.503230100000001e-05,2.8881609000000003e-05,4.382300600000001e-05,-5.7339229e-05,2.3468721e-05,2.0021926e-05,-4.6607425e-05,1.8662818e-05,1.9638118e-05,-4.8839955e-05,5.0519732e-05,5.4798744e-05,-5.2565335e-05,2.7000434000000003e-05,3.1916403e-05,-6.324349499999999e-05,7.4649229e-06,2.4949571e-05,-4.623487600000001e-05,3.6560072e-05,1.9067088e-05,-4.5142504e-05,1.5903243e-05,3.2112241999999995e-05,-4.2150839e-05,-1.6011838999999998e-05,1.2544578000000002e-06,-4.294840699999999e-05,1.9551884e-05,3.4637093e-05,-3.9677143e-05,1.8754313e-05,2.0440667e-05,-2.6956888000000003e-05,2.7684887999999997e-05,3.5714266e-05,-4.3515353000000005e-05,1.6699938000000003e-05,3.5554369e-05,-4.6147325000000006e-05,2.1010083e-05,3.4156242e-05,-4.0859255e-05,0.0947497691155048,0.1598578611141754,0.1539932563251801,0.0205173958079255,-0.4019891176362526,0.9154139889664876
2.6947249000000003e-05,1.4583736000000002e-06,-2.6920286e-05,1.8000432999999998e-05,6.9793699e-07,-4.7954467e-05,2.0972727e-05,-3.0119625e-06,-3.8830751e-05,2.641515000000001e-05,4.7712404e-06,-4.2116817e-05,2.0757632e-05,-1.5200486e-05,-3.623151e-05,2.3819874e-05,1.4849796999999998e-05,-5.284947700000001e-05,1.345893e-05,1.5442308e-05,-3.0102167e-05,1.8299252000000005e-05,6.416321000000001e-06,-3.737700799999999e-05,1.3126171e-05,2.2850342e-06,-2.8936155e-05,1.9084846e-05,-1.1765747000000002e-05,-3.260816600000001e-05,2.1659739e-05,1.0634407999999998e-05,-4.4222416e-05,3.063824600000001e-05,6.4615478000000005e-06,-3.7417417e-05,1.1359983000000002e-05,7.514465399999999e-06,-4.1239866000000005e-05,2.2078662e-05,2.0286976e-05,-2.957604e-05,1.5145000999999998e-05,1.1798813000000002e-05,-2.4880788e-05,2.4315485e-05,1.0843396e-05,-3.4015021e-05,2.3296983e-05,-7.301818700000001e-06,-4.3778319000000006e-05,2.0554806999999998e-05,-1.2003171e-06,-2.7678832e-05,2.4032344e-05,1.7798043000000002e-05,-3.6157468e-05,2.2506668e-05,7.9428103e-06,-3.8935968e-05,2.9524715000000007e-05,1.2826099e-05,-2.3479613e-05,3.1796312999999995e-05,-1.7230219099999998e-07,-2.9932124000000003e-05,2.9401361999999995e-05,1.1190804999999998e-05,-3.1117306e-05,3.021167e-05,1.07977299e-06,-3.698688e-05,1.2087109e-05,2.1032717e-06,-2.4158387e-05,7.782665099999998e-06,1.4132416e-05,-5.4545447e-05,-2.8120432000000004e-06,6.4600997e-08,-5.5211637e-05,2.9675532e-05,4.3850777e-05,-5.7172464e-05,2.3736043e-05,2.0326507e-05,-4.700833099999999e-05,1.8819934e-05,1.8747296e-05,-4.931876400000001e-05,5.099079399999999e-05,5.4096612e-05,-5.351110700000001e-05,2.8000726999999995e-05,3.1508329e-05,-6.3627154e-05,8.4168371e-06,2.5247297e-05,-4.548348e-05,3.6622628e-05,1.7814528e-05,-4.6759424e-05,1.6843181000000003e-05,3.1172321000000004e-05,-4.3507162000000005e-05,-1.4011251e-05,1.1616483e-06,-4.3147616e-05,2.1665737e-05,3.5622037e-05,-3.876892799999999e-05,1.8054956e-05,1.900117e-05,-2.935048400000001e-05,2.9161064e-05,3.4425461000000004e-05,-4.562701e-05,1.970944e-05,3.5097632e-05,-4.7318615e-05,2.3795529e-05,3.4816575e-05,-3.950365799999999e-05,0.1246459456086499,0.1590773300783358,0.1541215844863878,0.0208030608846848,-0.399025284189033,0.9167035352485252
2.6903202999999995e-05,1.11492901e-06,-2.6904659e-05,1.8076163e-05,3.1115733e-07,-4.800238100000001e-05,2.1174563999999997e-05,-3.348694e-06,-3.8863041e-05,2.6758166e-05,4.6047975e-06,-4.213434599999999e-05,2.1139541999999995e-05,-1.5091058e-05,-3.6175473e-05,2.370167e-05,1.4286928000000002e-05,-5.3001827000000005e-05,1.3502635e-05,1.4744637e-05,-3.0358764e-05,1.864928700000001e-05,5.755981799999999e-06,-3.7654962e-05,1.3798824e-05,1.9226683999999995e-06,-2.9102725e-05,1.9844776e-05,-1.1585992e-05,-3.2493344e-05,2.1332891999999995e-05,9.841554200000002e-06,-4.465613000000001e-05,3.0533152e-05,5.3985592000000005e-06,-3.8148562000000005e-05,1.1879267e-05,6.440246500000002e-06,-4.2127075e-05,2.3351931e-05,1.9631912e-05,-3.0152773000000003e-05,1.6652107000000002e-05,1.2037113e-05,-2.4616634e-05,2.3623775000000004e-05,9.99609e-06,-3.4925043999999995e-05,2.2934257e-05,-8.5526731e-06,-4.53443e-05,2.1217943000000003e-05,-2.5752564e-06,-2.9710992e-05,2.6146985e-05,1.696038e-05,-3.75401e-05,2.5173280000000004e-05,8.161255200000001e-06,-3.8501955e-05,2.8512131999999992e-05,1.2218808e-05,-2.4873049e-05,3.1111377e-05,-1.03106681e-06,-3.2443601999999994e-05,3.0108817e-05,1.0226872e-05,-3.4477663e-05,3.3177972e-05,4.2333975e-07,-3.9372073e-05,1.5909007e-05,2.1968995e-06,-2.345868e-05,7.7936272e-06,1.3585059e-05,-5.500233900000001e-05,-2.6240869000000008e-06,-5.140310500000001e-07,-5.540544e-05,3.0062848e-05,4.3576442e-05,-5.7418007e-05,2.4119260000000005e-05,1.9917420999999997e-05,-4.6804151e-05,1.8713826e-05,1.7742182e-05,-4.943466800000001e-05,5.1127012e-05,5.3016956e-05,-5.3624965e-05,2.8492837e-05,3.0791731000000003e-05,-6.3996638e-05,9.5448692e-06,2.5298452000000004e-05,-4.5910995e-05,3.6098653e-05,1.6692051e-05,-4.7146593e-05,1.6661065e-05,2.964133e-05,-4.498114800000001e-05,-1.3117069e-05,-7.454009999999998e-09,-4.4471643e-05,2.365595e-05,3.522332e-05,-3.920067599999999e-05,1.7538875000000004e-05,1.8271562999999995e-05,-3.0913476e-05,2.8768636999999995e-05,3.3234433000000005e-05,-4.827710999999999e-05,2.1298307e-05,3.4061972e-05,-4.996638099999999e-05,2.7112538e-05,3.4957465e-05,-4.019921399999999e-05,0.1547385259538382,0.1585016843576872,0.153975792443696,0.0219825568181785,-0.4003801380171127,0.916084607343917
2.4802135e-05,8.996703899999999e-06,-5.737304900000001e-07,7.261902199999999e-06,5.9816894e-06,-2.7955319e-05,9.1906128e-06,-4.2132565e-07,-2.8973757999999995e-05,1.7927349e-05,5.0792235000000005e-06,-3.8333744e-05,1.5499436e-05,-1.6126649e-05,-3.5178163e-05,2.1073602e-05,9.5155029e-06,-2.3950868e-05,1.4097898999999996e-06,1.0137017e-05,-8.449767800000001e-06,5.155760899999999e-06,2.0636599e-06,-2.6722777e-05,3.812866400000001e-06,-1.8446653e-06,-2.5460637e-05,1.3727044e-05,-1.5659719e-05,-3.2113829000000003e-05,1.8479366e-05,-2.5546873000000004e-06,-2.5173822e-05,2.0129095e-05,-6.179076999999999e-06,-2.3372748e-05,-3.0694582e-07,-2.7312012999999994e-06,-3.5296627e-05,1.3575123e-05,1.1808591e-05,-2.9226925999999997e-05,1.0761964e-05,4.7245484e-06,-2.6853088e-05,2.0156728000000003e-05,-2.6745605e-06,-2.5351256e-05,1.4462321e-05,-2.0659184e-05,-3.8566466e-05,1.0707537e-05,-1.3181706e-05,-2.8514152e-05,1.7154492e-05,7.356506600000001e-06,-4.1535093e-05,2.0067877e-05,-6.151123400000001e-07,-4.5724609e-05,2.4678399000000005e-05,2.7737425e-06,-2.1475347e-05,2.3582592e-05,-1.0309074000000002e-05,-3.154401099999999e-05,2.0742793e-05,1.8638304e-06,-3.807391e-05,2.468315300000001e-05,-7.2524419e-06,-4.823834299999999e-05,1.1604749e-05,-4.588623599999999e-06,-3.5937921e-05,1.03478533e-07,1.5277989e-05,-2.7903832e-05,-1.5138116e-05,-8.652444000000002e-08,-3.9249342000000005e-05,1.8552324000000004e-05,4.223618399999998e-05,-5.078632000000001e-05,1.6481146e-05,1.7980266e-05,-4.4322131000000005e-05,1.1098952e-05,8.4076294e-06,-2.650468000000001e-05,3.8159459e-05,4.5031136e-05,-3.9738377e-05,1.7136804000000003e-05,2.3937443000000003e-05,-5.839549700000001e-05,1.6316866000000005e-06,1.8813795e-05,-4.5328849e-05,2.9691021e-05,4.0216316e-06,-3.3670418999999994e-05,5.896959899999999e-06,1.8437447e-05,-3.6814528e-05,-2.3904702e-05,-9.4307227e-06,-4.311546200000001e-05,1.6115611999999998e-05,2.624496e-05,-4.254779e-05,1.1360273e-05,6.9662373000000005e-06,-2.478822e-05,1.9496491e-05,2.2748763000000004e-05,-4.6620726e-05,1.1198184000000002e-05,2.429187e-05,-5.3564022e-05,1.9992548e-05,2.5437594e-05,-4.829362800000001e-05,0.002253399628261,0.0125065128593669,0.1226422034935814,0.0190270232591818,-0.4052701710736042,0.913998256909794
